"funnel","rides","platform","age_group","request_date","revenue"
"ride requested","12","web","35-44","19:08:00","0"
"ride requested","14","web","35-44","19:09:00","0"
"ride requested","22","web","35-44","19:10:00","0"
"ride requested","26","web","35-44","19:11:00","0"
"ride requested","18","web","35-44","19:12:00","0"
"ride requested","25","web","35-44","19:13:00","0"
"ride requested","20","web","35-44","19:14:00","0"
"ride requested","19","web","35-44","19:15:00","0"
"ride requested","18","web","35-44","19:16:00","0"
"ride requested","22","web","35-44","19:17:00","0"
"ride requested","29","web","35-44","19:18:00","0"
"ride requested","30","web","35-44","19:19:00","0"
"ride requested","11","web","35-44","19:20:00","0"
"ride requested","22","web","35-44","19:21:00","0"
"ride requested","17","web","35-44","19:22:00","0"
"ride requested","23","web","35-44","19:23:00","0"
"ride requested","22","web","35-44","19:24:00","0"
"ride requested","24","web","35-44","19:25:00","0"
"ride requested","11","web","35-44","19:26:00","0"
"ride requested","22","web","35-44","19:27:00","0"
"ride requested","25","web","35-44","19:28:00","0"
"ride requested","20","web","35-44","19:29:00","0"
"ride requested","25","web","35-44","19:30:00","0"
"ride requested","19","web","35-44","19:31:00","0"
"ride requested","23","web","35-44","19:32:00","0"
"ride requested","19","web","35-44","19:33:00","0"
"ride requested","24","web","35-44","19:34:00","0"
"ride requested","20","web","35-44","19:35:00","0"
"ride requested","19","web","35-44","19:36:00","0"
"ride requested","28","web","35-44","19:37:00","0"
"ride requested","26","web","35-44","19:38:00","0"
"ride requested","18","web","35-44","19:39:00","0"
"ride requested","23","web","35-44","19:40:00","0"
"ride requested","16","web","35-44","19:41:00","0"
"ride requested","27","web","35-44","19:42:00","0"
"ride requested","25","web","35-44","19:43:00","0"
"ride requested","13","web","35-44","19:44:00","0"
"ride requested","21","web","35-44","19:45:00","0"
"ride requested","25","web","35-44","19:46:00","0"
"ride requested","24","web","35-44","19:47:00","0"
"ride requested","31","web","35-44","19:48:00","0"
"ride requested","22","web","35-44","19:49:00","0"
"ride requested","18","web","35-44","19:50:00","0"
"ride requested","28","web","35-44","19:51:00","0"
"ride requested","21","web","35-44","19:52:00","0"
"ride requested","27","web","35-44","19:53:00","0"
"ride requested","16","web","35-44","19:54:00","0"
"ride requested","26","web","35-44","19:55:00","0"
"ride requested","19","web","35-44","19:56:00","0"
"ride requested","20","web","35-44","19:57:00","0"
"ride requested","19","web","35-44","19:58:00","0"
"ride requested","27","web","35-44","19:59:00","0"
"ride requested","22","web","35-44","20:00:00","0"
"ride requested","1","web","35-44","20:01:00","0"
"ride requested","2","web","35-44","20:04:00","0"
"ride requested","2","web","35-44","20:05:00","0"
"ride requested","2","web","35-44","20:06:00","0"
"ride requested","1","web","35-44","20:09:00","0"
"ride requested","1","web","35-44","20:10:00","0"
"ride requested","1","web","35-44","20:11:00","0"
"ride requested","1","web","35-44","20:15:00","0"
"ride requested","1","web","35-44","20:20:00","0"
"ride requested","2","web","35-44","20:23:00","0"
"ride requested","1","web","35-44","20:24:00","0"
"ride requested","1","web","35-44","20:26:00","0"
"ride requested","1","web","35-44","20:28:00","0"
"ride requested","1","web","35-44","20:30:00","0"
"ride requested","1","web","35-44","20:31:00","0"
"ride requested","1","web","35-44","20:32:00","0"
"ride requested","1","web","35-44","20:33:00","0"
"ride requested","2","web","35-44","20:34:00","0"
"ride requested","2","web","35-44","20:35:00","0"
"ride requested","1","web","35-44","20:40:00","0"
"ride requested","1","web","35-44","20:41:00","0"
"ride requested","4","web","35-44","20:42:00","0"
"ride requested","1","web","35-44","20:44:00","0"
"ride requested","3","web","35-44","20:46:00","0"
"ride requested","1","web","35-44","20:47:00","0"
"ride requested","4","web","35-44","20:49:00","0"
"ride requested","1","web","35-44","20:50:00","0"
"ride requested","1","web","35-44","20:51:00","0"
"ride requested","1","web","35-44","20:57:00","0"
"ride requested","3","web","35-44","20:58:00","0"
"ride requested","1","web","35-44","20:59:00","0"
"ride requested","1","web","35-44","21:00:00","0"
"ride requested","2","web","35-44","21:01:00","0"
"ride requested","2","web","35-44","21:02:00","0"
"ride requested","2","web","35-44","21:03:00","0"
"ride requested","1","web","35-44","21:04:00","0"
"ride requested","1","web","35-44","21:05:00","0"
"ride requested","1","web","35-44","21:07:00","0"
"ride requested","1","web","35-44","21:10:00","0"
"ride requested","1","web","35-44","21:11:00","0"
"ride requested","1","web","35-44","21:12:00","0"
"ride requested","1","web","35-44","21:14:00","0"
"ride requested","2","web","35-44","21:17:00","0"
"ride requested","2","web","35-44","21:18:00","0"
"ride requested","2","web","35-44","21:24:00","0"
"ride requested","1","web","35-44","21:26:00","0"
"ride requested","1","web","35-44","21:28:00","0"
"ride requested","1","web","35-44","21:29:00","0"
"ride requested","1","web","35-44","21:30:00","0"
"ride requested","1","web","35-44","21:34:00","0"
"ride requested","1","web","35-44","21:35:00","0"
"ride requested","2","web","35-44","21:36:00","0"
"ride requested","2","web","35-44","21:37:00","0"
"ride requested","1","web","35-44","21:40:00","0"
"ride requested","1","web","35-44","21:41:00","0"
"ride requested","4","web","35-44","21:42:00","0"
"ride requested","1","web","35-44","21:43:00","0"
"ride requested","1","web","35-44","21:44:00","0"
"ride requested","3","web","35-44","21:46:00","0"
"ride requested","3","web","35-44","21:47:00","0"
"ride requested","1","web","35-44","21:50:00","0"
"ride requested","3","web","35-44","21:55:00","0"
"ride requested","1","web","35-44","21:57:00","0"
"ride requested","3","web","35-44","22:01:00","0"
"ride requested","1","web","35-44","22:03:00","0"
"ride requested","1","web","35-44","22:05:00","0"
"ride requested","3","web","35-44","22:07:00","0"
"ride requested","1","web","35-44","22:08:00","0"
"ride requested","1","web","35-44","22:09:00","0"
"ride requested","2","web","35-44","22:12:00","0"
"ride requested","3","web","35-44","22:13:00","0"
"ride requested","1","web","35-44","22:14:00","0"
"ride requested","3","web","35-44","22:15:00","0"
"ride requested","2","web","35-44","22:16:00","0"
"ride requested","1","web","35-44","22:17:00","0"
"ride requested","1","web","35-44","22:18:00","0"
"ride requested","3","web","35-44","22:22:00","0"
"ride requested","3","web","35-44","22:23:00","0"
"ride requested","2","web","35-44","22:24:00","0"
"ride requested","1","web","35-44","22:25:00","0"
"ride requested","1","web","35-44","22:27:00","0"
"ride requested","1","web","35-44","22:29:00","0"
"ride requested","1","web","35-44","22:30:00","0"
"ride requested","1","web","35-44","22:31:00","0"
"ride requested","3","web","35-44","22:33:00","0"
"ride requested","1","web","35-44","22:36:00","0"
"ride requested","1","web","35-44","22:37:00","0"
"ride requested","1","web","35-44","22:39:00","0"
"ride requested","1","web","35-44","22:43:00","0"
"ride requested","1","web","35-44","22:44:00","0"
"ride requested","1","web","35-44","22:45:00","0"
"ride requested","1","web","35-44","22:47:00","0"
"ride requested","1","web","35-44","22:48:00","0"
"ride requested","1","web","35-44","22:50:00","0"
"ride requested","2","web","35-44","22:51:00","0"
"ride requested","1","web","35-44","22:52:00","0"
"ride requested","1","web","35-44","22:53:00","0"
"ride requested","2","web","35-44","22:54:00","0"
"ride requested","1","web","35-44","22:56:00","0"
"ride requested","2","web","35-44","22:57:00","0"
"ride requested","1","web","35-44","22:58:00","0"
"ride requested","1","web","35-44","23:02:00","0"
"ride requested","1","web","35-44","23:04:00","0"
"ride requested","1","web","35-44","23:08:00","0"
"ride requested","1","web","35-44","23:09:00","0"
"ride requested","1","web","35-44","23:11:00","0"
"ride requested","2","web","35-44","23:12:00","0"
"ride requested","1","web","35-44","23:13:00","0"
"ride requested","2","web","35-44","23:14:00","0"
"ride requested","2","web","35-44","23:18:00","0"
"ride requested","1","web","35-44","23:20:00","0"
"ride requested","2","web","35-44","23:21:00","0"
"ride requested","1","web","35-44","23:22:00","0"
"ride requested","2","web","35-44","23:23:00","0"
"ride requested","1","web","35-44","23:24:00","0"
"ride requested","1","web","35-44","23:25:00","0"
"ride requested","1","web","35-44","23:26:00","0"
"ride requested","1","web","35-44","23:29:00","0"
"ride requested","2","web","35-44","23:33:00","0"
"ride requested","3","web","35-44","23:34:00","0"
"ride requested","1","web","35-44","23:36:00","0"
"ride requested","1","web","35-44","23:39:00","0"
"ride requested","1","web","35-44","23:40:00","0"
"ride requested","4","web","35-44","23:43:00","0"
"ride requested","1","web","35-44","23:45:00","0"
"ride requested","2","web","35-44","23:46:00","0"
"ride requested","2","web","35-44","23:47:00","0"
"ride requested","1","web","35-44","23:48:00","0"
"ride requested","1","web","35-44","23:50:00","0"
"ride requested","2","web","35-44","23:51:00","0"
"ride requested","2","web","35-44","23:52:00","0"
"ride requested","1","web","35-44","23:53:00","0"
"ride requested","2","web","35-44","23:54:00","0"
"ride requested","1","web","35-44","23:57:00","0"
"ride requested","1","web","35-44","23:58:00","0"
"ride requested","3","web","35-44","23:59:00","0"
"ride requested","1","web","45-54","00:00:00","0"
"ride requested","1","web","45-54","00:01:00","0"
"ride requested","1","web","45-54","00:04:00","0"
"ride requested","1","web","45-54","00:07:00","0"
"ride requested","1","web","45-54","00:18:00","0"
"ride requested","1","web","45-54","00:19:00","0"
"ride requested","1","web","45-54","00:24:00","0"
"ride requested","1","web","45-54","00:27:00","0"
"ride requested","1","web","45-54","00:30:00","0"
"ride requested","1","web","45-54","00:32:00","0"
"ride requested","1","web","45-54","00:38:00","0"
"ride requested","1","web","45-54","00:39:00","0"
"ride requested","2","web","45-54","00:41:00","0"
"ride requested","1","web","45-54","00:56:00","0"
"ride requested","1","web","45-54","00:57:00","0"
"ride requested","1","web","45-54","01:00:00","0"
"ride requested","1","web","45-54","01:12:00","0"
"ride requested","1","web","45-54","01:22:00","0"
"ride requested","1","web","45-54","01:30:00","0"
"ride requested","1","web","45-54","01:35:00","0"
"ride requested","2","web","45-54","01:44:00","0"
"ride requested","1","web","45-54","01:55:00","0"
"ride requested","1","web","45-54","02:02:00","0"
"ride requested","1","web","45-54","02:04:00","0"
"ride requested","1","web","45-54","02:10:00","0"
"ride requested","2","web","45-54","02:14:00","0"
"ride requested","1","web","45-54","02:18:00","0"
"ride requested","1","web","45-54","02:21:00","0"
"ride requested","1","web","45-54","02:25:00","0"
"ride requested","1","web","45-54","02:33:00","0"
"ride requested","1","web","45-54","02:35:00","0"
"ride requested","1","web","45-54","02:36:00","0"
"ride requested","1","web","45-54","02:37:00","0"
"ride requested","1","web","45-54","02:38:00","0"
"ride requested","1","web","45-54","02:40:00","0"
"ride requested","1","web","45-54","02:41:00","0"
"ride requested","1","web","45-54","02:49:00","0"
"ride requested","1","web","45-54","02:52:00","0"
"ride requested","1","web","45-54","02:54:00","0"
"ride requested","2","web","45-54","03:04:00","0"
"ride requested","1","web","45-54","03:05:00","0"
"ride requested","1","web","45-54","03:06:00","0"
"ride requested","1","web","45-54","03:12:00","0"
"ride requested","1","web","45-54","03:17:00","0"
"ride requested","1","web","45-54","03:22:00","0"
"ride requested","2","web","45-54","03:23:00","0"
"ride requested","1","web","45-54","03:28:00","0"
"ride requested","1","web","45-54","03:31:00","0"
"ride requested","1","web","45-54","03:33:00","0"
"ride requested","1","web","45-54","03:38:00","0"
"ride requested","2","web","45-54","03:40:00","0"
"ride requested","2","web","45-54","03:44:00","0"
"ride requested","1","web","45-54","03:45:00","0"
"ride requested","1","web","45-54","03:46:00","0"
"ride requested","1","web","45-54","03:49:00","0"
"ride requested","1","web","45-54","03:54:00","0"
"ride requested","2","web","45-54","03:55:00","0"
"ride requested","1","web","45-54","04:07:00","0"
"ride requested","1","web","45-54","04:14:00","0"
"ride requested","1","web","45-54","04:18:00","0"
"ride requested","1","web","45-54","04:24:00","0"
"ride requested","1","web","45-54","04:28:00","0"
"ride requested","1","web","45-54","04:30:00","0"
"ride requested","1","web","45-54","04:45:00","0"
"ride requested","1","web","45-54","04:48:00","0"
"ride requested","1","web","45-54","05:02:00","0"
"ride requested","2","web","45-54","05:05:00","0"
"ride requested","1","web","45-54","05:08:00","0"
"ride requested","1","web","45-54","05:16:00","0"
"ride requested","1","web","45-54","05:20:00","0"
"ride requested","1","web","45-54","05:23:00","0"
"ride requested","1","web","45-54","05:26:00","0"
"ride requested","3","web","45-54","05:27:00","0"
"ride requested","1","web","45-54","05:29:00","0"
"ride requested","1","web","45-54","05:36:00","0"
"ride requested","1","web","45-54","05:44:00","0"
"ride requested","1","web","45-54","05:53:00","0"
"ride requested","1","web","45-54","06:06:00","0"
"ride requested","3","web","45-54","06:12:00","0"
"ride requested","1","web","45-54","06:14:00","0"
"ride requested","1","web","45-54","06:15:00","0"
"ride requested","1","web","45-54","06:17:00","0"
"ride requested","1","web","45-54","06:22:00","0"
"ride requested","1","web","45-54","06:28:00","0"
"ride requested","2","web","45-54","06:30:00","0"
"ride requested","1","web","45-54","06:31:00","0"
"ride requested","2","web","45-54","06:34:00","0"
"ride requested","1","web","45-54","06:44:00","0"
"ride requested","1","web","45-54","06:46:00","0"
"ride requested","1","web","45-54","06:47:00","0"
"ride requested","1","web","45-54","06:48:00","0"
"ride requested","1","web","45-54","06:51:00","0"
"ride requested","1","web","45-54","07:14:00","0"
"ride requested","1","web","45-54","07:20:00","0"
"ride requested","1","web","45-54","07:22:00","0"
"ride requested","1","web","45-54","07:25:00","0"
"ride requested","1","web","45-54","07:31:00","0"
"ride requested","1","web","45-54","07:34:00","0"
